Date,Open,High,Low,Close,Adj Close,Volume
16-07-18,2475,2499.399902,2460,2472.300049,2449.423584,1172644
17-07-18,2475,2492.25,2435.600098,2469.149902,2446.302734,944686
18-07-18,2478.199951,2523.050049,2471.350098,2488.75,2465.721436,1405478
19-07-18,2503.899902,2537,2357.5,2520.199951,2496.880371,4889817
20-07-18,2521,2745,2486.850098,2721.350098,2696.169189,7361274
23-07-18,2720,2797,2717,2755.800049,2730.300537,3551888
24-07-18,2749,2758,2687.25,2713.350098,2688.243408,2778837
25-07-18,2727,2778.300049,2692,2705.050049,2680.02002,1884105
26-07-18,2695,2728.399902,2654.800049,2681.649902,2656.836426,2185905
27-07-18,2685,2724.5,2667.050049,2713.699951,2688.589844,958703
30-07-18,2715.550049,2722.600098,2666,2678,2653.220215,822162
31-07-18,2672,2708.899902,2668.050049,2697.899902,2672.936035,711174
01-08-18,2715,2771.649902,2702.699951,2722.800049,2697.605957,1584541
02-08-18,2714.300049,2726.25,2680,2683.850098,2659.016357,781173
03-08-18,2700,2709,2660.25,2681.300049,2656.489746,741852
06-08-18,2693.899902,2707.949951,2666.449951,2696.25,2671.30127,622905
07-08-18,2705,2754.5,2682,2747.350098,2721.928711,1166483
08-08-18,2755.199951,2819.649902,2752,2813.149902,2787.119629,2113934
09-08-18,2824,2846.050049,2800,2830.149902,2803.962158,1147083
10-08-18,2816,2837.399902,2791.25,2808.449951,2782.463379,877508
13-08-18,2807.949951,2807.949951,2754.199951,2760.399902,2734.85791,809365
14-08-18,2763.300049,2837.5,2763.300049,2830.199951,2804.011963,1051658
16-08-18,2832,2908,2822.050049,2856.600098,2830.167969,2229727
17-08-18,2866,2885,2841.5,2851.199951,2824.817627,688133
20-08-18,2877.949951,2877.949951,2836.300049,2839.75,2813.473877,665480
21-08-18,2840.850098,2883,2824.800049,2871.800049,2845.227051,951549
23-08-18,2889,2909,2871.300049,2893.850098,2867.072998,1675920
24-08-18,2892,2943.399902,2891.050049,2916.600098,2889.612793,1327710
27-08-18,2939.399902,2959,2925.050049,2950.75,2923.446289,976004
28-08-18,2982,2982,2925.800049,2932.600098,2905.4646,1233742
29-08-18,2930,2994,2930,2985.5,2957.875,1402583
30-08-18,2993.899902,2993.899902,2920.949951,2926.75,2899.668457,1452996
31-08-18,2935,2954.850098,2841.100098,2856.600098,2830.167969,1357206
03-09-18,2880,2880,2715.300049,2724.050049,2698.844238,2516840
04-09-18,2724,2777.649902,2683.5,2746.300049,2720.888184,2606992
05-09-18,2740.149902,2764.800049,2668,2716.899902,2691.760254,1728455
06-09-18,2729,2731.5,2671.399902,2684.100098,2659.263916,1147879
07-09-18,2698.399902,2751.399902,2672.600098,2744.199951,2718.807617,1264436
10-09-18,2732,2738,2596,2615.649902,2591.447266,1570179
11-09-18,2621,2668.800049,2562.25,2600.75,2576.685059,3357660
12-09-18,2617.949951,2636.949951,2516.100098,2594,2569.997559,2682340
14-09-18,2630.5,2683.5,2626.25,2672.199951,2647.473877,1795131
17-09-18,2660,2660,2588.25,2604.600098,2580.499512,1455320
18-09-18,2610,2627.449951,2559,2570.399902,2546.615723,1449290
19-09-18,2585,2597.699951,2486.5,2499.550049,2476.421631,1894557
21-09-18,2530,2557,2124.649902,2379.399902,2357.383301,5750880
24-09-18,2422.149902,2422.449951,2168.600098,2260.800049,2239.880859,7798172
25-09-18,2235,2330.350098,2180.600098,2299.199951,2277.925537,5537396
26-09-18,2329,2353.949951,2295.100098,2315.550049,2294.123779,2728756
27-09-18,2323.399902,2323.399902,2192.149902,2204.199951,2183.804443,2796294
28-09-18,2232,2248,2117,2168,2147.939209,3831096
01-10-18,2168,2233.350098,2052.199951,2208.5,2188.064697,4821772
03-10-18,2200,2329.949951,2166.050049,2232.199951,2211.54541,5567701
04-10-18,2169,2212,2118.550049,2179.149902,2158.986084,4002718
05-10-18,2160,2214.600098,1963.25,2023.300049,2004.578247,3470441
08-10-18,1992,2090,1912.199951,1974.849976,1956.57666,5966669
09-10-18,1975,2115.850098,1947.650024,2060.850098,2041.781006,4859016
10-10-18,2100,2305.699951,2100,2270.949951,2249.936523,7235957
11-10-18,2100,2230,2060,2162.100098,2142.093994,5467086
12-10-18,2227.25,2320,2227.25,2287.350098,2266.185303,3665577
15-10-18,2319.75,2319.75,2261.100098,2306.199951,2284.860352,2435413
16-10-18,2325,2362,2285.25,2308.850098,2287.486084,2528484
17-10-18,2340,2369.25,2132.850098,2150.5,2130.601318,3811985
19-10-18,2150,2198,2053.949951,2140.5,2120.693848,4286790
22-10-18,2188,2218.949951,2091,2115.350098,2095.776367,3681946
23-10-18,2095,2155.350098,1997.550049,2083.350098,2064.072754,9064775
24-10-18,2175,2339,2160,2311.800049,2290.408691,10357295
25-10-18,2285,2348,2256.800049,2335,2313.394043,5201159
26-10-18,2329.949951,2376.800049,2278.5,2338.899902,2317.257813,3795831
29-10-18,2338.899902,2392,2315,2380.449951,2358.423584,2201145
30-10-18,2395,2423.899902,2350.350098,2356.350098,2334.546631,2202230
31-10-18,2367.800049,2392,2306.899902,2382.550049,2360.50415,2808812
01-11-18,2391.449951,2435,2372.449951,2418.100098,2395.725098,2552134
02-11-18,2443,2474.899902,2365,2383.300049,2361.24707,2367117
05-11-18,2390,2409,2332.699951,2359.399902,2337.568115,1625999
06-11-18,2370,2389.899902,2332.350098,2339.75,2318.099854,1368682
07-11-18,2360,2364.5,2343.699951,2348.399902,2326.669922,171467
09-11-18,2349.649902,2383.850098,2338.25,2375.350098,2353.370605,1327846
12-11-18,2375.350098,2385,2270,2277.600098,2256.525146,1479678
13-11-18,2270,2308.350098,2233.100098,2285,2263.856689,2297710
14-11-18,2299,2315,2265,2293.949951,2272.723877,1456146
15-11-18,2287,2348,2285.100098,2341.300049,2319.635742,1577115
16-11-18,2342,2417.199951,2340,2402.100098,2379.873291,1918873
19-11-18,2420,2422.300049,2350.300049,2360.949951,2339.104004,1357795
20-11-18,2365,2392.949951,2345.75,2380.100098,2358.076904,1237702
21-11-18,2389,2435,2361.699951,2430.550049,2408.060059,1514725
22-11-18,2432,2454.800049,2360,2381.5,2359.463867,1604279
26-11-18,2400,2411.899902,2346.949951,2394.600098,2372.442871,1391434
27-11-18,2395,2439.899902,2375,2435.449951,2412.914551,1594955
28-11-18,2445.949951,2449,2396.25,2412.550049,2390.226563,1396260
29-11-18,2435,2517.600098,2416.850098,2506.5,2483.307129,2861284
30-11-18,2538,2564.399902,2507.050049,2537.699951,2514.218262,2737341
03-12-18,2548,2555.550049,2490.75,2508.649902,2485.437256,1115592
04-12-18,2509,2549,2495,2543.550049,2520.014404,1329587
05-12-18,2539.899902,2539.899902,2470.300049,2494.100098,2471.022217,1327031
06-12-18,2481,2494,2418,2432.399902,2409.892578,1317472
07-12-18,2443,2497.75,2414.649902,2486.350098,2463.34375,1478720
10-12-18,2410.449951,2443.899902,2382.350098,2395.550049,2373.383789,1399894
11-12-18,2360,2446.5,2332.100098,2426.75,2404.295166,2189278
12-12-18,2445,2514.899902,2434.350098,2493.949951,2470.873291,1683197
13-12-18,2510.199951,2528.949951,2475,2489.100098,2466.068359,1713161
14-12-18,2488.25,2512,2464.25,2486.350098,2463.34375,1204379
17-12-18,2498.600098,2509.899902,2466.25,2474.399902,2451.50415,1019602
18-12-18,2469.699951,2538.199951,2446.600098,2532.199951,2508.769287,1653107
19-12-18,2550.800049,2629.100098,2550.149902,2596.899902,2572.870605,2946314
20-12-18,2560,2609.899902,2531.600098,2591.399902,2567.421387,1467028
21-12-18,2615,2623.899902,2532.699951,2591.25,2567.273193,3042464
24-12-18,2594,2604.850098,2553,2564.899902,2541.166504,1050017
26-12-18,2560,2582.949951,2503.699951,2567.399902,2543.643555,1662068
27-12-18,2598.850098,2626.75,2570,2587.149902,2563.210938,1626301
28-12-18,2603,2643.800049,2585.949951,2634.800049,2610.419922,1901581
31-12-18,2656.949951,2666.300049,2635.600098,2645.149902,2620.674072,1453327
01-01-19,2645,2664,2612.100098,2656.850098,2632.266113,917872
02-01-19,2635.100098,2662,2601.899902,2614.050049,2589.862061,1304915
03-01-19,2612,2648,2575.300049,2586.199951,2562.269775,1282478
04-01-19,2601,2611.899902,2563.649902,2576.050049,2552.213379,1051021
07-01-19,2601,2605,2545.350098,2553.600098,2529.971436,1024328
08-01-19,2560,2582,2525.050049,2537.050049,2513.574463,1233379
09-01-19,2546,2559.800049,2510,2524.350098,2500.992188,1093992
10-01-19,2526,2542.449951,2504.699951,2514.649902,2491.381836,910839
11-01-19,2516,2530,2488,2514.199951,2490.936035,818218
14-01-19,2515.949951,2552.899902,2484.149902,2544.800049,2521.25293,1021504
15-01-19,2551,2613,2551,2604.199951,2580.103271,1466303
16-01-19,2598.399902,2612.149902,2562.800049,2569.850098,2546.071045,952597
17-01-19,2574,2586.550049,2527.050049,2535.899902,2512.435059,994183
18-01-19,2545,2555,2525.100098,2542.899902,2519.370361,753775
21-01-19,2548,2606,2526.600098,2594.199951,2570.195557,1332159
22-01-19,2585,2635,2575,2621.899902,2597.639404,1474713
23-01-19,2619,2653,2611,2634.350098,2609.974365,992504
24-01-19,2639,2653.5,2603.100098,2635.649902,2611.261963,753856
25-01-19,2649,2661,2585,2599.550049,2575.496338,916927
28-01-19,2610,2610,2355,2458.5,2435.751465,2364047
29-01-19,2468,2570.100098,2371.649902,2515.550049,2492.273682,6118833
30-01-19,2580,2623.699951,2546,2595.5,2571.483643,3879707
31-01-19,2608,2608,2526,2574.850098,2551.024902,2083418
01-02-19,2575,2687.899902,2575,2628.399902,2604.079102,2117768
04-02-19,2610,2623.550049,2572.199951,2594.449951,2570.443359,942113
05-02-19,2600,2642.100098,2593.949951,2603.600098,2579.508789,1010817
06-02-19,2619,2720,2612.100098,2711.25,2686.162598,1798461
07-02-19,2725,2731,2684.100098,2696.600098,2671.648193,1760580
08-02-19,2670,2737.449951,2670,2707.149902,2682.100586,1510785
11-02-19,2724.699951,2724.699951,2635,2657.199951,2632.612793,1194702
12-02-19,2668,2677.149902,2616.300049,2621.800049,2597.540527,1200370
14-02-19,2579.949951,2622,2556.899902,2609.199951,2585.056641,1214126
15-02-19,2610,2610,2506,2561.100098,2537.4021,1640696
18-02-19,2548.050049,2561,2512.449951,2549.449951,2525.859863,1154520
19-02-19,2551,2606.949951,2545,2559.800049,2536.114014,1148339
20-02-19,2585,2614.800049,2571,2606.149902,2582.035156,1038127
21-02-19,2610,2660,2593.050049,2654.699951,2630.135986,1139823
22-02-19,2652.550049,2674,2632.399902,2640.399902,2615.968018,825672
25-02-19,2639,2675,2613.75,2657.75,2633.157471,1024040
26-02-19,2637.300049,2678,2600,2657.75,2633.157471,1618996
27-02-19,2670,2696.649902,2625,2642,2617.553467,1147839
28-02-19,2666.600098,2667,2630,2649,2624.48877,1136843
01-03-19,2663.300049,2674.300049,2640,2660.75,2636.129639,707094
05-03-19,2655,2708.350098,2644.600098,2695.149902,2670.21167,847307
06-03-19,2715,2774.199951,2700,2766.699951,2741.099365,1543424
07-03-19,2774.949951,2782.300049,2725,2734.800049,2709.494873,859851
08-03-19,2724.899902,2779,2716.600098,2768.300049,2742.684814,1178087
11-03-19,2769,2807.949951,2769,2791.050049,2765.224365,1169075
12-03-19,2808.800049,2816.649902,2745.5,2753.050049,2727.575928,1385335
13-03-19,2760,2837.949951,2748.850098,2828.149902,2801.980957,1549296
14-03-19,2832,2835,2787.100098,2808.100098,2782.116455,896055
15-03-19,2818.800049,2899,2815,2860.75,2834.279297,2091562
18-03-19,2872,2941.100098,2845,2929.550049,2902.442627,1819986
19-03-19,2930,2962.899902,2910.050049,2920.899902,2893.872803,1480565
20-03-19,2924.800049,2934.550049,2857.800049,2868.600098,2842.056885,1406862
22-03-19,2868,2895.5,2816,2836.649902,2810.402344,1250876
25-03-19,2804,2862,2801,2849.800049,2823.430664,1066757
26-03-19,2860,2942,2859,2934.350098,2907.198242,1570637
27-03-19,2950,3014.149902,2932.5,2945.25,2917.997559,2419656
28-03-19,2940.100098,3000,2940.050049,2995.850098,2968.129395,1366945
01-04-19,3030.199951,3046.399902,2991,3001.449951,2973.67749,1109000
02-04-19,3024.800049,3077,2998.350098,3055.199951,3026.929932,1136238
03-04-19,3073,3089,3038.149902,3046,3017.814941,1052752
04-04-19,3060,3065,3017.449951,3039.449951,3011.325439,772776
05-04-19,3048,3125,3046.100098,3114.199951,3085.384033,1244408
08-04-19,3123,3130,3018,3024.100098,2996.117676,1642189
09-04-19,3016.550049,3049.100098,2979.449951,3008.699951,2980.860352,1733324
10-04-19,3011.100098,3037,2986,2998.350098,2970.606201,994899
11-04-19,3008,3055,2992,3047.850098,3019.648193,1016712
12-04-19,3052,3062,3001.300049,3008.800049,2980.959473,1048138
15-04-19,3028.600098,3033,3001.949951,3022.25,2994.285156,651634
16-04-19,3018,3057.300049,3018,3032.5,3004.439941,1021478
18-04-19,3038.699951,3046,2995,3014.449951,2986.556885,658826
22-04-19,3010,3010,2975,2991.25,2963.571777,662157
23-04-19,2992,3058.5,2987.050049,3035.050049,3006.966309,991968
24-04-19,3035,3099,3032,3093.050049,3064.429688,990580
25-04-19,3099.800049,3114.399902,3072.649902,3081,3052.491211,1240564
26-04-19,3089,3105,3045,3096.850098,3068.194824,613807
30-04-19,3092,3120,3040,3095.949951,3067.302734,900968
02-05-19,3095,3148.949951,3060,3131.75,3102.771729,895830
03-05-19,3130.100098,3165,3102.300049,3111.850098,3083.055908,730728
06-05-19,3066,3094,3026,3034.300049,3006.223389,966487
07-05-19,3052.899902,3069.800049,3007.600098,3017.050049,2989.133057,970264
08-05-19,3012,3017,2900,2921.300049,2894.269043,1155023
09-05-19,2900,2991.800049,2885,2971.350098,2943.855713,1745234
10-05-19,2970.100098,2996,2900,2922.850098,2895.804932,1630089
13-05-19,2929.899902,2957.949951,2906,2931.850098,2904.721436,1356229
14-05-19,2927.949951,2941.949951,2848.100098,2881.850098,2855.184082,1861760
15-05-19,2921,3023.25,2870.800049,3002.75,2974.965332,2453670
16-05-19,3014,3129,3010.25,3110.050049,3081.272461,3644672
17-05-19,3137,3316,3122.050049,3301.100098,3270.554932,5848716
20-05-19,3390,3444.550049,3343,3407.550049,3376.019775,2724859
21-05-19,3418.050049,3488,3375,3433.300049,3401.531738,2884997
22-05-19,3442,3459.550049,3398.050049,3448.899902,3416.986816,1566812
23-05-19,3495,3518,3355.649902,3377.75,3346.495605,2406205
24-05-19,3400,3475,3391.300049,3467.899902,3435.811523,1568523
27-05-19,3480,3484.949951,3440,3449,3417.086182,932000
28-05-19,3468,3468.149902,3386.75,3409.800049,3378.248779,1627768
29-05-19,3403,3433,3384.5,3409.25,3377.704102,921278
30-05-19,3408.899902,3489.699951,3400.050049,3481.649902,3449.434082,1175111
31-05-19,3497.449951,3531,3448.699951,3467.100098,3435.018799,2172866
03-06-19,3460,3529.899902,3460,3511.050049,3478.562012,1241133
04-06-19,3514.5,3550,3509.550049,3531.149902,3498.47583,1051400
06-06-19,3533,3533,3445.449951,3452.949951,3420.999512,1314916
07-06-19,3453.149902,3519,3419.949951,3509.449951,3476.976563,1285044
10-06-19,3546.949951,3557.75,3506,3519.600098,3487.033203,983274
11-06-19,3537,3564,3511.25,3551.850098,3518.984619,903155
12-06-19,3539.949951,3539.949951,3482,3505.850098,3473.4104,1214470
13-06-19,3505,3551,3500,3544.5,3511.702393,880318
14-06-19,3553.949951,3569.800049,3501,3518.399902,3485.844238,864641
17-06-19,3529,3529.800049,3456,3466.5,3434.424316,953460
18-06-19,3474,3530,3469.050049,3509.300049,3476.828369,1083527
19-06-19,3539,3548,3500.100098,3525.5,3492.878418,873941
20-06-19,3519,3589,3507.399902,3582.550049,3549.400391,1107005
21-06-19,3597.100098,3599,3550,3565.850098,3532.855225,1058266
24-06-19,3562,3579.899902,3533.050049,3545.350098,3512.544678,543703
25-06-19,3545.350098,3586,3530.350098,3579.850098,3546.725586,827869
26-06-19,3569.850098,3635,3563,3627.949951,3594.380371,978806
27-06-19,3635,3659,3620.100098,3642.199951,3608.498291,1135142
28-06-19,3652.449951,3693.25,3629.699951,3681.100098,3647.038574,1200036
01-07-19,3688.699951,3716,3685,3699,3664.772949,913884
02-07-19,3699,3720,3670.050049,3711.100098,3676.760986,706478
03-07-19,3714,3730.300049,3695,3715.399902,3681.020996,605040
04-07-19,3730,3749.899902,3705.149902,3732.5,3697.962891,743616
05-07-19,3734,3762,3706.449951,3719.149902,3684.736328,776280
08-07-19,3724.949951,3724.949951,3375,3413.300049,3381.716553,3857132
09-07-19,3410,3625,3336.399902,3603.100098,3569.760498,5196125
10-07-19,3599.949951,3599.949951,3412,3429.050049,3397.320801,2909584
11-07-19,3460,3525.649902,3366.550049,3451.050049,3425.110596,2712241
12-07-19,3470,3470,3366,3377.5,3352.113281,2696678
15-07-19,3398.5,3440,3353.600098,3412.100098,3386.453369,1618073
16-07-19,3433.399902,3464.899902,3406.050049,3448.699951,3422.778076,1685856
17-07-19,3440,3481.75,3440,3463.300049,3437.268311,915547
18-07-19,3460,3520,3444,3467.649902,3441.585449,1320464
19-07-19,3476,3501.25,3263.100098,3323.100098,3298.12207,3033909
22-07-19,3316,3316,3164.649902,3246.600098,3222.197266,3692023
23-07-19,3257,3297.350098,3208.149902,3276.899902,3252.269287,2223691
24-07-19,3274.100098,3294,3135,3173.550049,3149.696045,2767989
25-07-19,3198.899902,3243.399902,2996.199951,3046.5,3023.601074,10290577
26-07-19,3046.5,3278,2994,3264.600098,3240.061768,6945080
29-07-19,3272.75,3300,3180,3252.649902,3228.201416,3478473
30-07-19,3260,3299,3231.300049,3249.949951,3225.521973,2284905
31-07-19,3233.050049,3267.649902,3160.100098,3252.050049,3227.606201,2438130
01-08-19,3231,3261,3174,3222.100098,3197.881348,1892516
02-08-19,3189,3287.550049,3120,3237.899902,3213.562256,3356019
05-08-19,3199.800049,3199.800049,3143,3160.050049,3136.297607,2013371
06-08-19,3160.050049,3287,3153.149902,3272.25,3247.654297,2005139
07-08-19,3275,3325,3252.300049,3265.800049,3241.25293,2398910
08-08-19,3290,3360,3261,3334.699951,3309.63501,1587742
09-08-19,3359.949951,3449.600098,3340,3419.699951,3393.996094,2101757
13-08-19,3419.699951,3424,3208.050049,3221.850098,3197.633301,1900694
14-08-19,3269.949951,3329.899902,3245,3289.949951,3265.221191,2770237
16-08-19,3280.600098,3358.899902,3253.350098,3337.199951,3312.115967,1758154
19-08-19,3364.899902,3379,3311,3328.050049,3303.034912,1432842
20-08-19,3327,3334.399902,3235.25,3294.100098,3269.340088,1688717
21-08-19,3289.899902,3321.949951,3246.199951,3261.449951,3236.935303,1552801
22-08-19,3259,3259,3098.449951,3114.100098,3090.693115,2506194
23-08-19,3118,3200,2998,3174.350098,3150.490234,3143787
26-08-19,3274,3338.800049,3183.050049,3324.25,3299.263184,2950017
27-08-19,3352,3398,3340.100098,3357.75,3332.511475,2225937
28-08-19,3348.800049,3362.649902,3296.75,3326.350098,3301.3479,1250915
29-08-19,3323.699951,3330,3276,3299.300049,3274.501221,1529926
30-08-19,3310.149902,3347,3260,3332.5,3307.451416,2118953
03-09-19,3303,3315,3234.199951,3258.5,3234.007568,1199726
04-09-19,3267,3274.350098,3208,3250.25,3225.819824,1879349
05-09-19,3286,3305,3242.800049,3292.699951,3267.950439,1501226
06-09-19,3330,3388,3298,3373,3347.646973,1700894
09-09-19,3374,3450,3352.149902,3437.350098,3411.513428,1802551
11-09-19,3445.350098,3456,3385.300049,3416.399902,3390.720703,1301112
12-09-19,3402.5,3429,3370.600098,3382.350098,3356.927002,1164086
13-09-19,3389,3436,3372.5,3427.350098,3401.588623,1328363
16-09-19,3395,3449.949951,3382.300049,3418.850098,3393.152344,1179767
17-09-19,3424.949951,3434,3354,3368.399902,3343.081543,1361872
18-09-19,3407,3464.5,3388.5,3413.850098,3388.189941,1853668
19-09-19,3426,3426.399902,3340.300049,3362.050049,3336.779053,1237692
20-09-19,3385.300049,3750,3282.649902,3702.199951,3674.372559,5648086
23-09-19,3820,4070,3763.899902,4023.75,3993.505615,4011002
24-09-19,4025,4025,3927,3961.75,3931.97168,2189604
25-09-19,3960,3998.899902,3890,3930.899902,3901.353271,2414729
26-09-19,3955,4015,3945.100098,4000.800049,3970.728271,2388165
27-09-19,4006,4085,3990,4057.399902,4026.902588,2024478
30-09-19,4065.899902,4111.75,4031,4046.050049,4015.637939,2256361
01-10-19,4080,4089.100098,3946.300049,3992.399902,3962.390869,1615506
03-10-19,3985,4004.949951,3931.850098,3959.800049,3930.036377,1245840
04-10-19,3979,4004,3892.300049,3903.949951,3874.606201,1478266
07-10-19,3880,3958.25,3819.449951,3900.899902,3871.578857,1406152
09-10-19,3915,4035,3880.050049,4023.899902,3993.654297,1356600
10-10-19,4013.649902,4015,3931,3948.899902,3919.218262,1102788
11-10-19,3979,4015,3925,3973.199951,3943.335693,1623866
14-10-19,3988,4006.300049,3853.050049,3883.300049,3854.111572,1768352
15-10-19,3895,3916,3843,3879.449951,3850.290283,1394894
16-10-19,3910,4032,3900,4016.399902,3986.210693,2381769
17-10-19,4020.050049,4117.200195,4001,4106.799805,4075.931396,2103593
18-10-19,4100,4199,4080,4137.649902,4106.549805,1836213
22-10-19,4165,4219.850098,4000.100098,4034.149902,4003.827148,5034755
23-10-19,4089.949951,4110,3968,4038.350098,4007.996094,2442249
24-10-19,4062,4080,4012.550049,4026.149902,3995.887451,1267557
25-10-19,4037.800049,4063.850098,3900,3987.25,3957.280029,1758098
27-10-19,4015,4015,3955,3978.899902,3948.992676,214691
29-10-19,3990,4060,3962.449951,4047.25,4016.828857,1335515
30-10-19,4074.949951,4074.949951,3985,3992,3961.994141,1338554
31-10-19,4004.199951,4050,3995,4027.550049,3997.2771,1251220
01-11-19,4029,4110,4021,4069.850098,4039.259277,1875612
04-11-19,4087,4177.5,4076.149902,4113,4082.084961,1863158
05-11-19,4172,4255,4135,4227.799805,4196.021484,2934652
06-11-19,4260,4280,4176.649902,4188.149902,4156.669922,2076695
07-11-19,4204.700195,4239.200195,4188.200195,4225.850098,4194.086914,1141603
08-11-19,4220,4240,4148,4159.450195,4128.186035,1509693
11-11-19,4160,4188,4142.899902,4169.049805,4137.713379,769302
13-11-19,4166.899902,4175,4132,4144.549805,4113.396973,899015
14-11-19,4158,4221,4120.399902,4210.549805,4178.901367,1383629
15-11-19,4220.200195,4247.25,4175.549805,4187.600098,4156.124023,1193171
18-11-19,4199,4209.549805,4145.149902,4154.899902,4123.669434,927364
19-11-19,4165,4182.149902,4126.25,4135.75,4104.664063,829535
20-11-19,4140,4182,4127.399902,4138.549805,4107.442383,813879
21-11-19,4140,4160,4112,4123.649902,4092.654785,702853
22-11-19,4130,4143.799805,4041,4078.300049,4047.645752,1222615
25-11-19,4100,4149.149902,4062.300049,4141.700195,4110.569336,1389304
26-11-19,4145,4173.950195,4087,4098.350098,4067.544922,1502727
27-11-19,4121,4124.899902,4095,4118.350098,4087.39502,485064
28-11-19,4120,4139.049805,4065,4102.049805,4071.216797,969708
29-11-19,4095,4135,4062.350098,4074.199951,4043.576416,831983
02-12-19,4075,4077.350098,3920.100098,3950.449951,3920.756348,2065404
03-12-19,3939.949951,3995,3886.5,3964.550049,3934.750732,1984382
04-12-19,3958,4004.100098,3935,3990.850098,3960.853027,1430830
05-12-19,3990.850098,4034,3968,3990.850098,3960.853027,1255304
06-12-19,4010,4027.800049,3927.399902,3951.649902,3921.94751,1171355
09-12-19,3969.600098,3971.449951,3880.25,3944.850098,3915.19873,1268942
10-12-19,3950,3995,3945.5,3986.850098,3956.883057,1159480
11-12-19,4001.5,4055,3984.050049,4036.800049,4006.457764,1365981
12-12-19,4050,4065,4010.050049,4057.149902,4026.654297,1087056
13-12-19,4070,4089.25,4041.100098,4071.949951,4041.343262,861656
16-12-19,4087.949951,4087.949951,4031.550049,4039.449951,4009.087646,826069
17-12-19,4056.949951,4155,4046.949951,4135.75,4104.664063,1379484
18-12-19,4140.450195,4158.850098,4101.049805,4119.350098,4088.387207,1109775
19-12-19,4113.049805,4145,4085.300049,4091.850098,4061.093994,736104
20-12-19,4107,4145,4081,4135.600098,4104.515137,1054234
23-12-19,4138.600098,4184,4130,4160,4128.730957,1137879
24-12-19,4158,4180.700195,4125.649902,4139.5,4108.385742,751979
26-12-19,4149.950195,4196.450195,4133.25,4187.100098,4155.62793,1265020
27-12-19,4198,4260,4192,4252.649902,4220.68457,1126648
30-12-19,4274.850098,4281.549805,4230,4243.299805,4211.405273,831910
31-12-19,4247,4266.399902,4218.600098,4234.75,4202.919434,779608
01-01-20,4237.799805,4252,4221,4231.299805,4199.495605,407042
02-01-20,4240,4295.75,4235,4246.049805,4214.134277,863844
03-01-20,4220,4234.799805,4173,4193.450195,4161.930176,1176850
06-01-20,4164,4204,3983.800049,3996.699951,3966.658936,2866735
07-01-20,4055,4092,3996.199951,4007.649902,3977.526611,2149042
08-01-20,3950,4060.350098,3950,4049.949951,4019.508545,1630576
09-01-20,4105.899902,4148,4080,4124.200195,4093.200439,1419388
10-01-20,4130.100098,4185.899902,4118,4144.850098,4113.695313,1106624
13-01-20,4168,4182.25,4146,4164.5,4133.197754,645152
14-01-20,4170,4202.399902,4150.450195,4193,4161.483398,703434
15-01-20,4189.950195,4220,4170.049805,4207.25,4175.625977,616976
16-01-20,4190,4229.950195,4188,4220.25,4188.528809,578728
17-01-20,4217,4242,4202,4231.75,4199.941895,671129
20-01-20,4229,4252.950195,4125.149902,4152.600098,4121.387207,848639
21-01-20,4149.950195,4186.100098,4117.049805,4138.600098,4107.492188,897922
22-01-20,4186,4186.5,4123.350098,4142.200195,4111.06543,797901
23-01-20,4123,4163.850098,4085,4125.799805,4094.788574,1154522
24-01-20,4120,4205.649902,4111,4194.5,4162.972168,864892
27-01-20,4174,4208,4154,4164.350098,4133.048828,782155
28-01-20,4150.149902,4249,4150.149902,4213,4181.333496,1052764
29-01-20,4244.899902,4444,4215.100098,4419,4385.784668,4581413
30-01-20,4464,4485,4344.850098,4364.299805,4331.496094,3577774
31-01-20,4370,4420.100098,4333.799805,4365.899902,4333.083984,1736927
03-02-20,4250.200195,4376.899902,4250.200195,4359.350098,4326.583008,1094181
04-02-20,4387.950195,4550,4377.149902,4519.25,4485.28125,1958323
05-02-20,4515,4539.950195,4477.649902,4528.200195,4494.164063,1285631
06-02-20,4528.200195,4677.850098,4525,4666.350098,4631.275879,1846477
07-02-20,4663.950195,4686.899902,4626.100098,4654.299805,4619.315918,950326
10-02-20,4660,4734,4640,4721.75,4686.259277,1160879
11-02-20,4737,4785,4736,4749.350098,4713.651855,1167429
12-02-20,4770,4782.200195,4722,4768.700195,4732.856445,882964
13-02-20,4766,4800.600098,4735,4795.350098,4759.306152,681039
14-02-20,4800,4815,4768,4781.75,4745.808594,731118
17-02-20,4781.75,4798,4750.049805,4776.649902,4740.746094,716484
18-02-20,4769.399902,4771.950195,4701.600098,4758,4722.236328,728611
19-02-20,4785,4887,4780.100098,4878.049805,4841.384277,1172049
20-02-20,4867.899902,4923.399902,4853.75,4880.450195,4843.766602,1634643
24-02-20,4840,4876,4751.200195,4803.950195,4767.841797,1263389
25-02-20,4849.899902,4849.899902,4784,4825.950195,4789.67627,959309
26-02-20,4815,4837.75,4767.25,4810,4773.846191,851346
27-02-20,4815,4815,4712.100098,4759.799805,4724.022949,1174870
28-02-20,4640,4640,4311.75,4465.850098,4432.282715,4941410
02-03-20,4600,4617.950195,4305.649902,4360.75,4327.972656,2238216
03-03-20,4400,4474.950195,4320.049805,4454.100098,4430.78125,2023503
04-03-20,4466,4496.799805,4225,4286.399902,4263.958984,2472991
05-03-20,4310,4367.549805,4273.149902,4330.700195,4308.027344,1833295
06-03-20,4125,4238,4036.5,4225.850098,4203.726563,3312238
